well,n_regions,margin,stitch,tail_frac,matched,full_identity,pident,dll_matched
G11,6,0.02,conf,,614,72.49114521841794,80.026,750
G11,6,0.04,vote,,619,73.0814639905549,80.26,750
G11,6,0.04,conf,,621,73.31759149940969,80.415,750
G11,8,0.0,vote,,608,71.7827626918536,80.637,750
G11,8,0.0,conf,,608,71.7827626918536,80.637,750
G11,8,0.02,vote,,635,74.97048406139315,79.924,750
G11,8,0.02,conf,,621,73.31759149940969,80.078,750
G11,8,0.04,vote,,624,73.67178276269185,80.18,750
G11,8,0.04,conf,,606,71.54663518299881,80.559,750
H02,6,0.0,vote,,727,84.43670150987224,97.45,748
H02,6,0.0,conf,,727,84.43670150987224,97.45,748
H02,6,0.02,vote,,737,85.59814169570267,96.842,748
H02,6,0.02,conf,,737,85.59814169570267,96.842,748
H02,6,0.04,vote,,737,85.59814169570267,96.842,748
H02,6,0.04,conf,,738,85.71428571428571,96.974,748
H02,8,0.0,vote,,716,83.15911730545876,97.151,748
H02,8,0.0,conf,,716,83.15911730545876,97.151,748
H02,8,0.02,vote,,714,82.92682926829268,96.879,748
H02,8,0.02,conf,,714,82.92682926829268,96.879,748
H02,8,0.04,vote,,710,82.4622531939605,96.336,748
H02,8,0.04,conf,,712,82.69454123112659,96.608,748
H04,6,0.0,vote,,747,87.47072599531616,97.013,771
H04,6,0.0,conf,,747,87.47072599531616,97.013,771
H04,6,0.02,vote,,746,87.35362997658079,96.883,771
H04,6,0.02,conf,,747,87.47072599531616,97.013,771
H04,6,0.04,vote,,741,86.76814988290398,96.863,771
H04,6,0.04,conf,,742,86.88524590163935,96.993,771
H04,8,0.0,vote,,745,87.23653395784544,96.753,771
H04,8,0.0,conf,,745,87.23653395784544,96.753,771
H04,8,0.02,vote,,744,87.11943793911007,96.623,771
H04,8,0.02,conf,,744,87.11943793911007,96.623,771
H04,8,0.04,vote,,744,87.11943793911007,96.623,771
H04,8,0.04,conf,,745,87.23653395784544,96.753,771
H06,6,0.0,vote,,759,87.44239631336406,96.565,783
H06,6,0.0,conf,,759,87.44239631336406,96.565,783
H06,6,0.02,vote,,760,87.55760368663594,96.692,783
H06,6,0.02,conf,,760,87.55760368663594,96.692,783
H06,6,0.04,vote,,760,87.55760368663594,96.692,783
H06,6,0.04,conf,,760,87.55760368663594,96.692,783
H06,8,0.0,vote,,769,88.59447004608295,95.528,783
H06,8,0.0,conf,,769,88.59447004608295,95.528,783
H06,8,0.02,vote,,770,88.70967741935483,95.652,783
H06,8,0.02,conf,,769,88.59447004608295,95.528,783
H06,8,0.04,vote,,771,88.82488479262673,95.776,783
H06,8,0.04,conf,,770,88.70967741935483,95.652,783
H08,6,0.0,vote,,689,80.6791569086651,96.095,747
H08,6,0.0,conf,,689,80.6791569086651,96.095,747
H08,6,0.02,vote,,696,81.49882903981265,96.0,747
H08,6,0.02,conf,,697,81.61592505854802,96.138,747
H08,6,0.04,vote,,693,81.14754098360656,95.586,747
H08,6,0.04,conf,,695,81.38173302107728,95.862,747
H08,8,0.0,vote,,694,81.26463700234191,95.592,747
H08,8,0.0,conf,,694,81.26463700234191,95.592,747
H08,8,0.02,vote,,696,81.49882903981265,95.868,747
H08,8,0.02,conf,,696,81.49882903981265,95.868,747
H08,8,0.04,vote,,681,79.7423887587822,95.378,747
H08,8,0.04,conf,,681,79.7423887587822,95.378,747
H10,6,0.0,vote,,745,87.23653395784544,97.513,764
H10,6,0.0,conf,,745,87.23653395784544,97.513,764
H10,6,0.02,vote,,744,87.11943793911007,97.382,764
H10,6,0.02,conf,,743,87.0023419203747,97.251,764
H10,6,0.04,vote,,745,87.23653395784544,97.513,764
H10,6,0.04,conf,,744,87.11943793911007,97.382,764
H10,8,0.0,vote,,742,86.88524590163935,97.244,764
H10,8,0.0,conf,,742,86.88524590163935,97.244,764
H10,8,0.02,vote,,744,87.11943793911007,97.507,764
H10,8,0.02,conf,,744,87.11943793911007,97.507,764
H10,8,0.04,vote,,738,86.4168618266979,96.719,764
H10,8,0.04,conf,,738,86.4168618266979,96.719,764
H12,6,0.0,vote,,764,89.88235294117646,95.62,763
H12,6,0.0,conf,,764,89.88235294117646,95.62,763
H12,6,0.02,vote,,765,90.0,95.62,763
H12,6,0.02,conf,,764,89.88235294117646,95.62,763
H12,6,0.04,vote,,730,85.88235294117646,97.463,763
H12,6,0.04,conf,,726,85.41176470588235,97.45,763
H12,8,0.0,vote,,722,84.94117647058823,96.913,763
H12,8,0.0,conf,,722,84.94117647058823,96.913,763
H12,8,0.02,vote,,720,84.70588235294117,96.644,763
H12,8,0.02,conf,,720,84.70588235294117,96.644,763
H12,8,0.04,vote,,721,84.82352941176471,96.262,763
H12,8,0.04,conf,,718,84.47058823529412,96.376,763
