well,n_regions,margin,stitch,tail_frac,matched,full_identity,pident,dll_matched
B04,6,0.0,vote,0.6,741,89.81818181818181,91.935,761
B04,6,0.0,vote,0.7,744,90.18181818181819,92.308,761
B04,6,0.0,vote,0.8,758,91.87878787878788,94.045,761
B04,6,0.0,vote,0.9,770,93.33333333333333,95.409,761
B04,6,0.0,conf,0.6,741,89.81818181818181,91.935,761
B04,6,0.0,conf,0.7,744,90.18181818181819,92.308,761
B04,6,0.0,conf,0.8,758,91.87878787878788,94.045,761
B04,6,0.0,conf,0.9,770,93.33333333333333,95.409,761
B04,6,0.0,wmax,0.6,741,89.81818181818181,91.935,761
B04,6,0.0,wmax,0.7,744,90.18181818181819,92.308,761
B04,6,0.0,wmax,0.8,758,91.87878787878788,94.045,761
B04,6,0.0,wmax,0.9,770,93.33333333333333,95.409,761
B04,6,0.02,vote,0.6,742,89.93939393939394,92.06,761
B04,6,0.02,vote,0.7,745,90.3030303030303,92.432,761
B04,6,0.02,vote,0.8,759,92.0,94.169,761
B04,6,0.02,vote,0.9,768,93.0909090909091,95.285,761
B04,6,0.02,conf,0.6,742,89.93939393939394,92.06,761
B04,6,0.02,conf,0.7,745,90.3030303030303,92.432,761
B04,6,0.02,conf,0.8,759,92.0,94.169,761
B04,6,0.02,conf,0.9,768,93.0909090909091,95.161,761
B04,6,0.02,wmax,0.6,742,89.93939393939394,92.06,761
B04,6,0.02,wmax,0.7,745,90.3030303030303,92.432,761
B04,6,0.02,wmax,0.8,759,92.0,94.169,761
B04,6,0.02,wmax,0.9,768,93.0909090909091,95.161,761
B04,8,0.0,vote,0.6,706,85.57575757575758,95.535,761
B04,8,0.0,vote,0.7,704,85.33333333333333,95.264,761
B04,8,0.0,vote,0.8,715,86.66666666666667,96.752,761
B04,8,0.0,vote,0.9,739,89.57575757575758,96.597,761
B04,8,0.0,conf,0.6,706,85.57575757575758,95.535,761
B04,8,0.0,conf,0.7,704,85.33333333333333,95.264,761
B04,8,0.0,conf,0.8,715,86.66666666666667,96.752,761
B04,8,0.0,conf,0.9,739,89.57575757575758,96.597,761
B04,8,0.0,wmax,0.6,706,85.57575757575758,95.535,761
B04,8,0.0,wmax,0.7,704,85.33333333333333,95.264,761
B04,8,0.0,wmax,0.8,715,86.66666666666667,96.752,761
B04,8,0.0,wmax,0.9,739,89.57575757575758,96.597,761
B04,8,0.02,vote,0.6,705,85.45454545454545,95.399,761
B04,8,0.02,vote,0.7,705,85.45454545454545,95.399,761
B04,8,0.02,vote,0.8,716,86.78787878787878,96.888,761
B04,8,0.02,vote,0.9,723,87.63636363636364,97.7,761
B04,8,0.02,conf,0.6,706,85.57575757575758,95.535,761
B04,8,0.02,conf,0.7,706,85.57575757575758,95.535,761
B04,8,0.02,conf,0.8,717,86.9090909090909,97.023,761
B04,8,0.02,conf,0.9,724,87.75757575757575,97.835,761
B04,8,0.02,wmax,0.6,706,85.57575757575758,95.535,761
B04,8,0.02,wmax,0.7,706,85.57575757575758,95.535,761
B04,8,0.02,wmax,0.8,717,86.9090909090909,97.023,761
B04,8,0.02,wmax,0.9,724,87.75757575757575,97.835,761
B06,6,0.0,vote,0.6,606,69.73532796317606,90.448,781
B06,6,0.0,vote,0.7,614,70.65592635212889,91.779,781
B06,6,0.0,vote,0.8,623,71.6915995397008,90.816,781
B06,6,0.0,vote,0.9,696,80.09205983889528,88.437,781
B06,6,0.0,conf,0.6,606,69.73532796317606,90.448,781
B06,6,0.0,conf,0.7,614,70.65592635212889,91.779,781
B06,6,0.0,conf,0.8,623,71.6915995397008,90.816,781
B06,6,0.0,conf,0.9,696,80.09205983889528,88.437,781
B06,6,0.0,wmax,0.6,606,69.73532796317606,90.448,781
B06,6,0.0,wmax,0.7,614,70.65592635212889,91.779,781
B06,6,0.0,wmax,0.8,623,71.6915995397008,90.816,781
B06,6,0.0,wmax,0.9,696,80.09205983889528,88.437,781
B06,6,0.02,vote,0.6,609,70.08055235903338,90.896,781
B06,6,0.02,vote,0.7,618,71.11622554660529,92.377,781
B06,6,0.02,vote,0.8,627,72.15189873417721,91.399,781
B06,6,0.02,vote,0.9,700,80.55235903337169,88.945,781
B06,6,0.02,conf,0.6,609,70.08055235903338,90.896,781
B06,6,0.02,conf,0.7,618,71.11622554660529,92.377,781
B06,6,0.02,conf,0.8,627,72.15189873417721,91.399,781
B06,6,0.02,conf,0.9,700,80.55235903337169,88.945,781
B06,6,0.02,wmax,0.6,609,70.08055235903338,90.896,781
B06,6,0.02,wmax,0.7,618,71.11622554660529,92.377,781
B06,6,0.02,wmax,0.8,627,72.15189873417721,91.399,781
B06,6,0.02,wmax,0.9,700,80.55235903337169,88.945,781
B06,8,0.0,vote,0.6,614,70.65592635212889,90.029,781
B06,8,0.0,vote,0.7,627,72.15189873417721,92.07,781
B06,8,0.0,vote,0.8,629,72.38204833141542,92.5,781
B06,8,0.0,vote,0.9,646,74.33831990794016,91.631,781
B06,8,0.0,conf,0.6,614,70.65592635212889,90.029,781
B06,8,0.0,conf,0.7,627,72.15189873417721,92.07,781
B06,8,0.0,conf,0.8,629,72.38204833141542,92.5,781
B06,8,0.0,conf,0.9,646,74.33831990794016,91.631,781
B06,8,0.0,wmax,0.6,614,70.65592635212889,90.029,781
B06,8,0.0,wmax,0.7,627,72.15189873417721,92.07,781
B06,8,0.0,wmax,0.8,629,72.38204833141542,92.5,781
B06,8,0.0,wmax,0.9,646,74.33831990794016,91.631,781
B06,8,0.02,vote,0.6,617,71.00115074798619,90.469,781
B06,8,0.02,vote,0.7,629,72.38204833141542,92.364,781
B06,8,0.02,vote,0.8,631,72.61219792865363,92.794,781
B06,8,0.02,vote,0.9,650,74.79861910241657,91.938,781
B06,8,0.02,conf,0.6,618,71.11622554660529,90.616,781
B06,8,0.02,conf,0.7,630,72.49712313003452,92.511,781
B06,8,0.02,conf,0.8,632,72.72727272727273,92.941,781
B06,8,0.02,conf,0.9,651,74.91369390103567,92.079,781
